"Numero_statut","IsActiveMember","EstimatedSalary","HasCrCard","Exited"
"7902","0","110776.01","1","0"
"7903","1","183042.2","0","0"
"7904","1","161571.79","0","0"
"7905","1","166692.03","1","0"
"7906","1","71173.64","1","0"
"7907","1","5353.12","0","0"
"7908","1","86019.48","1","0"
"7909","1","86383.82","0","0"
"7910","0","31641.52","0","1"
"7911","1","70548.96","1","0"
"7912","1","24411.02","1","0"
"7913","1","122254.86","0","0"
"7914","0","186035.72","1","0"
"7915","1","73133.82","0","0"
"7916","0","187734.49","1","1"
"7917","0","111590.35","1","0"
"7918","0","15859.95","0","0"
"7919","0","61324.87","1","0"
"7920","1","176868.89","1","0"
"7921","1","98896.06","0","0"
"7922","1","108739.15","1","0"
"7923","0","12266.06","1","0"
"7924","1","163317.5","1","0"
"7925","1","182247.77","1","0"
"7926","1","168261.4","1","0"
"7927","0","158590.66","1","1"
"7928","0","102566.46","1","1"
"7929","0","141827.83","1","0"
"7930","0","161671.15","0","0"
"7931","0","192013.23","0","0"
"7932","0","127875.1","0","0"
"7933","0","60811.56","1","0"
"7934","1","131177.22","0","0"
"7935","1","130862.11","1","0"
"7936","1","72970.93","0","0"
"7937","0","28123.99","1","0"
"7938","0","140754.19","1","1"
"7939","0","166650.32","0","0"
"7940","0","45507.24","1","0"
"7941","0","112202.64","0","0"
"7942","1","37140.2","1","0"
"7943","1","178256.58","1","1"
"7944","0","100982.93","1","1"
"7945","1","109626.13","0","1"
"7946","1","99251.24","1","0"
"7947","0","143345.69","1","0"
"7948","0","59653.03","1","0"
"7949","1","196864.61","0","0"
"7950","0","109960.4","0","1"
"7951","1","127256.7","1","0"
"7952","0","1099.95","1","0"
"7953","1","146192.4","1","0"
"7954","0","48553.77","1","0"
"7955","0","144407.1","0","0"
"7956","1","195760.53","1","0"
"7957","1","44827.47","1","0"
"7958","1","88743.99","1","0"
"7959","1","88837.11","1","0"
"7960","0","62112.7","1","0"
"7961","0","163563.07","0","0"
"7962","1","174800.31","1","0"
"7963","1","42429.88","0","1"
"7964","1","82647.65","1","0"
"7965","0","134175.15","0","0"
"7966","0","92243.94","1","1"
"7967","1","6175.53","1","0"
"7968","0","29213.63","0","0"
"7969","1","67214.02","0","0"
"7970","0","169037.84","1","1"
"7971","1","188809.23","1","0"
"7972","1","79408.17","0","0"
"7973","1","89222.66","1","0"
"7974","0","86079.67","1","0"
"7975","1","12944.17","1","1"
"7976","1","166516.84","1","0"
"7977","0","126419.8","0","0"
"7978","1","89103.05","0","0"
"7979","0","132973.17","1","0"
"7980","0","93122.41","1","0"
"7981","0","167522.19","0","0"
"7982","0","157239.6","0","0"
"7983","1","107429.71","0","0"
"7984","0","75304.09","1","0"
"7985","0","182944.47","1","0"
"7986","1","5983.7","1","0"
"7987","0","163655.01","0","0"
"7988","0","89385.92","1","0"
"7989","1","168773.54","0","0"
"7990","0","96864.36","0","0"
"7991","0","134455.84","0","0"
"7992","0","28368.37","1","0"
"7993","0","103898.59","1","0"
"7994","0","63239.65","1","0"
"7995","1","170138.68","1","1"
"7996","1","3837.08","0","0"
"7997","1","92977.75","1","0"
"7998","0","191368.37","1","0"
"7999","0","104889.2","1","1"
"8000","0","60285.3","0","0"
"8001","1","180693.61","1","0"
"8002","0","126475.79","1","0"
"8003","0","133535.99","0","0"
"8004","1","87412.24","1","1"
"8005","1","164886.64","1","0"
"8006","0","116238.39","1","0"
"8007","1","138051.19","1","0"
"8008","1","101617.64","1","1"
"8009","0","1985.41","1","0"
"8010","0","165626.6","0","0"
"8011","0","177784.68","1","1"
"8012","1","65765.22","1","0"
"8013","1","50759.8","1","0"
"8014","0","163216.48","1","0"
"8015","1","74850.93","1","0"
"8016","1","23491.09","1","0"
"8017","0","134272.57","1","0"
"8018","0","155721.15","1","0"
"8019","0","147230.77","1","1"
"8020","1","133210.44","1","0"
"8021","1","18986.12","1","0"
"8022","1","100507.81","1","0"
"8023","0","59346.4","1","1"
"8024","1","95372.64","1","0"
"8025","1","31805.49","1","0"
"8026","1","51959.82","1","0"
"8027","1","130824.57","0","0"
"8028","0","157694.76","0","1"
"8029","1","933.38","1","0"
"8030","1","2560.11","0","0"
"8031","1","12905.89","1","1"
"8032","0","176692.87","1","0"
"8033","1","102908.63","1","0"
"8034","1","41291.05","0","0"
"8035","0","119127.06","1","0"
"8036","1","126434.61","0","0"
"8037","0","103901.35","0","0"
"8038","1","85153","1","0"
"8039","0","12493.61","1","0"
"8040","1","167336.78","1","0"
"8041","1","186180.42","0","0"
"8042","0","88566.9","1","1"
"8043","0","172526.9","0","1"
"8044","0","137985.69","0","0"
"8045","0","19793.73","1","1"
"8046","1","107874.39","1","0"
"8047","0","171995.34","0","0"
"8048","0","61829.89","1","0"
"8049","1","31728.35","1","0"
"8050","0","155221.05","0","1"
"8051","0","130866.95","0","0"
"8052","1","62199.78","1","1"
"8053","0","24255.21","1","0"
"8054","0","64679.07","1","0"
"8055","0","88120.78","1","1"
"8056","1","66463.62","1","0"
"8057","0","15142.1","1","1"
"8058","0","102908.91","1","0"
"8059","0","48170.57","0","0"
"8060","1","11597.69","1","0"
"8061","0","172450.04","1","1"
"8062","1","184061.17","0","0"
"8063","1","21038.58","1","1"
"8064","0","109538.35","1","0"
"8065","0","129192.55","1","0"
"8066","0","146516.86","1","1"
"8067","0","181430.91","1","0"
"8068","0","121451.21","0","0"
"8069","1","131712.51","0","0"
"8070","0","53294.17","1","0"
"8071","0","96546.55","0","0"
"8072","1","184524.65","1","1"
"8073","0","195259.31","1","1"
"8074","1","172618.52","1","0"
"8075","1","59259.44","1","0"
"8076","0","25899.21","0","1"
"8077","0","3749","0","1"
"8078","1","101918.96","1","0"
"8079","1","57802.62","1","0"
"8080","0","142454.77","0","0"
"8081","0","143829.54","1","0"
"8082","1","44114.88","0","0"
"8083","1","186948.35","1","0"
"8084","1","173629.78","0","0"
"8085","1","49133.45","1","0"
"8086","0","178122.71","0","0"
"8087","0","20893.61","0","0"
"8088","0","41303.29","1","0"
"8089","1","199808.1","1","1"
"8090","1","180490.53","0","0"
"8091","1","87400.53","1","0"
"8092","1","73686.75","1","0"
"8093","1","172497.73","1","0"
"8094","0","89286.29","1","0"
"8095","1","180082.7","0","0"
"8096","0","22102.25","1","1"
"8097","1","76068.95","0","0"
"8098","0","32159.46","1","1"
"8099","0","159557.28","0","1"
"8100","1","107673.35","1","0"
"8101","1","33607.72","0","0"
"8102","0","141035.65","1","1"
"8103","1","115719.08","0","0"
"8104","0","86128.21","1","1"
"8105","0","147668.64","1","0"
"8106","0","177480.45","1","1"
"8107","1","190937.09","1","0"
"8108","0","84531.79","1","0"
"8109","1","161133.4","1","0"
"8110","0","185555.63","1","0"
"8111","0","33075.24","1","0"
"8112","0","39806.75","1","0"
"8113","1","26389.92","0","0"
"8114","1","12162.76","1","0"
"8115","1","167237.94","1","0"
"8116","1","52067.37","1","0"
"8117","0","184006.36","1","1"
"8118","0","582.59","1","1"
"8119","0","143274.41","1","0"
"8120","1","54474.48","1","1"
"8121","1","121428.2","1","0"
"8122","1","79704.12","1","0"
"8123","1","41055.71","1","1"
"8124","0","41590.4","0","0"
"8125","0","54019.93","0","1"
"8126","0","76053.07","1","0"
"8127","1","184977.2","1","1"
"8128","0","127678.95","1","1"
"8129","1","1243.97","1","0"
"8130","1","76326.67","1","0"
"8131","1","145338.61","1","0"
"8132","1","57751.21","1","0"
"8133","0","138880.24","0","0"
"8134","1","136120.29","1","0"
"8135","1","167621.18","1","0"
"8136","0","173276.62","1","0"
"8137","1","99661.46","1","0"
"8138","0","66333.56","0","1"
"8139","1","70240.79","1","0"
"8140","1","113553.42","1","0"
"8141","1","690.84","0","0"
"8142","0","98802.76","1","0"
"8143","1","130661.95","0","0"
"8144","1","116378.82","0","0"
"8145","1","186052.15","0","0"
"8146","0","100101.06","0","0"
"8147","1","169952.82","1","0"
"8148","0","61792.76","1","1"
"8149","1","37973.13","1","0"
"8150","0","188974.81","1","0"
"8151","1","86334.64","0","0"
"8152","1","152845.99","1","0"
"8153","1","146652.11","1","0"
"8154","0","45482.04","1","1"
"8155","0","168816.73","1","1"
"8156","1","59297.34","1","0"
"8157","0","125848.88","1","0"
"8158","0","76264.27","0","0"
"8159","0","3939.87","1","0"
"8160","1","15306.29","1","0"
"8161","0","58214.79","1","0"
"8162","1","35877.03","0","0"
"8163","0","21254.06","1","0"
"8164","1","24533.89","1","1"
"8165","0","23531.5","1","0"
"8166","0","89099.18","1","0"
"8167","1","807.06","1","0"
"8168","1","121592.5","1","0"
"8169","1","4700.66","1","0"
"8170","0","161909.95","1","0"
"8171","1","90389.61","0","1"
"8172","0","2919.21","1","1"
"8173","1","99086.74","1","0"
"8174","0","163170.32","1","0"
"8175","1","72757.33","1","0"
"8176","0","73286.8","1","0"
"8177","1","146056.29","0","0"
"8178","0","167673.37","0","0"
"8179","1","146011.55","1","0"
"8180","1","103381.47","0","0"
"8181","1","83022.92","1","0"
"8182","1","46041.08","0","0"
"8183","1","182843.24","0","0"
"8184","1","171364.18","1","0"
"8185","0","183399.12","1","1"
"8186","1","152883.95","0","0"
"8187","0","50560.45","1","1"
"8188","0","54702.66","1","0"
"8189","0","78365.75","1","0"
"8190","0","68666.63","1","0"
"8191","0","151375.73","1","0"
"8192","1","19959.67","1","0"
"8193","0","26955.72","1","0"
"8194","1","76267.59","1","0"
"8195","0","100998.5","1","0"
"8196","1","191070.01","0","0"
"8197","0","176858.5","0","0"
"8198","1","45325.26","1","0"
"8199","0","190958.48","1","1"
"8200","1","78896.59","0","0"
"8201","0","121964.46","1","1"
"8202","1","11144.4","0","0"
"8203","0","144181.48","1","0"
"8204","1","32757.55","1","0"
"8205","0","80320.3","1","0"
"8206","0","185830.72","1","0"
"8207","1","160095.31","1","0"
"8208","1","52198.84","1","0"
"8209","0","31811.44","1","0"
"8210","1","104181.78","1","0"
"8211","1","67667.19","1","0"
"8212","1","193974.47","1","0"
"8213","0","198055.94","1","1"
"8214","1","43249.67","0","0"
"8215","0","55218.02","1","0"
"8216","0","131305.37","1","1"
"8217","1","43117.1","1","0"
"8218","1","186655.11","0","0"
"8219","1","33266.29","0","0"
"8220","1","555.28","1","0"
"8221","0","150944.31","1","1"
"8222","0","72846.58","1","1"
"8223","1","35279.74","1","0"
"8224","1","2101.89","1","0"
"8225","0","94949.84","0","0"
"8226","0","99061.75","1","1"
"8227","0","74692.06","1","0"
"8228","0","116692.8","1","0"
"8229","0","32824.15","1","0"
"8230","0","139607.61","1","0"
"8231","1","115525.13","1","0"
"8232","0","20955.03","1","1"
"8233","0","52341.15","1","0"
"8234","1","159813.18","1","0"
"8235","0","169935.46","1","1"
"8236","1","146033.52","1","0"
"8237","1","153122.73","0","0"
"8238","1","60335.24","1","0"
"8239","1","163757.29","1","0"
"8240","0","156648.81","0","0"
"8241","1","176471.78","1","1"
"8242","0","5388.3","1","0"
"8243","1","93332.64","0","1"
"8244","1","71192.82","0","0"
"8245","1","170309.19","1","0"
"8246","1","109794.31","1","0"
"8247","1","166310.82","1","0"
"8248","1","126728.27","1","0"
"8249","0","30338.94","0","0"
"8250","1","37935.83","1","0"
"8251","0","25329.48","0","0"
"8252","0","49676.33","0","0"
"8253","1","169498.61","1","0"
"8254","1","26500.29","1","1"
"8255","1","166458.41","1","0"
"8256","0","181294.39","1","0"
"8257","1","21768.21","1","0"
"8258","0","72849.29","0","0"
"8259","0","24499.97","1","0"
"8260","0","98994.92","0","0"
"8261","1","141446.01","0","0"
"8262","1","77864.41","1","0"
"8263","0","115115.32","1","0"
"8264","1","168605.96","0","0"
"8265","0","38550.4","0","0"
"8266","0","160618.61","1","1"
"8267","0","3701.63","1","0"
"8268","0","88659.44","1","0"
"8269","1","44273.91","0","0"
"8270","1","156495.39","0","1"
"8271","0","182988.94","1","0"
"8272","1","175082.2","1","0"
"8273","0","148811.14","1","0"
"8274","0","85901.09","1","0"
"8275","0","199255.32","1","0"
"8276","0","107973.44","0","0"
"8277","1","128028.6","0","0"
"8278","0","104610.86","1","0"
"8279","1","69676.55","1","0"
"8280","0","35982.42","0","0"
"8281","1","117939.17","0","0"
"8282","1","95140.62","1","0"
"8283","0","167682.57","1","0"
"8284","1","56562.57","1","0"
"8285","0","90305.97","1","0"
"8286","1","109895.16","0","0"
"8287","0","1843.24","1","0"
"8288","1","102747.02","1","0"
"8289","0","97465.89","1","0"
"8290","1","105352.55","0","0"
"8291","0","85801.77","1","0"
"8292","1","69370.05","1","0"
"8293","0","176945.96","1","0"
"8294","1","21597.2","0","0"
"8295","0","152039.67","1","0"
"8296","1","111893.09","1","0"
"8297","0","195074.62","1","0"
"8298","0","15959.01","0","0"
"8299","0","72628.84","0","1"
"8300","1","64157.24","0","1"
"8301","1","23860.5","1","0"
"8302","1","85687.09","1","1"
"8303","0","179451.42","1","0"
"8304","1","93180.09","1","0"
"8305","0","157097.09","1","0"
"8306","1","80344.96","1","1"
"8307","0","26080.54","1","1"
"8308","1","31406.93","1","0"
"8309","1","32044.64","1","0"
"8310","0","132734.87","1","0"
"8311","0","61602.42","1","0"
"8312","1","41304.44","1","1"
"8313","0","57962.41","1","0"
"8314","0","42862.82","1","0"
"8315","1","152992.04","1","0"
"8316","1","91193.65","1","0"
"8317","1","130132.41","1","0"
"8318","0","88751.45","0","0"
"8319","0","104118.93","0","0"
"8320","0","42028.16","0","0"
"8321","0","75632.78","1","0"
"8322","1","53710.23","1","0"
"8323","1","13066.3","0","0"
"8324","0","152417.97","1","0"
"8325","1","3299.01","1","0"
"8326","0","198091.81","1","0"
"8327","1","103934.12","1","0"
"8328","1","70403.65","1","0"
"8329","0","102179.86","1","0"
"8330","0","30375.18","1","0"
"8331","0","184796.84","1","0"
"8332","1","166264.89","0","0"
"8333","1","88391.97","0","0"
"8334","1","115186.97","1","0"
"8335","1","13935.53","1","1"
"8336","0","83910.4","1","0"
"8337","0","34712.34","0","1"
"8338","0","13871.34","1","0"
"8339","1","139494.75","1","0"
"8340","1","140724.64","0","0"
"8341","0","20682.46","1","0"
"8342","0","124202.26","1","0"
"8343","0","159638.77","1","0"
"8344","0","171056.65","1","1"
"8345","1","25333.03","0","1"
"8346","1","29372.62","1","0"
"8347","1","38533.79","0","0"
"8348","0","156122.13","1","1"
"8349","1","57904.22","1","1"
"8350","1","31257.1","1","1"
"8351","0","193214.05","1","0"
"8352","1","137757.69","1","0"
"8353","0","13308.2","1","1"
"8354","1","132861.9","1","1"
"8355","0","125083.29","1","0"
"8356","1","12405.2","1","0"
"8357","0","37697.29","1","0"
"8358","1","105599.65","1","0"
"8359","0","142783.98","1","1"
"8360","1","168412.07","0","1"
"8361","1","184036.47","0","0"
"8362","0","48478.47","0","0"
"8363","1","3896.08","0","0"
"8364","0","132370.75","1","1"
"8365","1","128260.86","1","1"
"8366","0","106534.15","1","0"
"8367","1","102515.42","0","0"
"8368","1","83643.87","1","0"
"8369","0","138906.85","1","1"
"8370","1","29995.83","1","1"
"8371","0","164081.42","1","0"
"8372","0","187976.88","0","1"
"8373","0","158171.36","0","0"
"8374","0","155711.64","0","0"
"8375","0","85890.75","1","1"
"8376","1","83844.79","1","0"
"8377","0","41777.9","1","1"
"8378","1","81908.09","1","0"
"8379","1","139377.24","1","1"
"8380","1","73562.05","0","1"
"8381","1","165786.1","1","0"
"8382","0","174921.91","1","0"
"8383","1","120790.02","1","0"
"8384","0","56092.51","1","0"
"8385","1","158816.03","1","0"
"8386","1","125660.99","0","0"
"8387","0","128400.62","1","0"
"8388","0","107181.22","1","0"
"8389","0","77203.72","1","1"
"8390","0","129740.11","1","0"
"8391","1","187604.97","0","1"
"8392","1","184754.26","1","0"
"8393","0","63981.37","1","1"
"8394","0","192831.67","1","1"
"8395","1","70849.47","1","0"
"8396","0","27914.95","1","0"
"8397","0","173568.3","1","1"
"8398","1","9324.31","0","1"
"8399","0","26628.88","1","1"
"8400","1","145601.8","0","0"
"8401","0","144496.07","1","0"
"8402","1","11779.98","1","1"
"8403","0","83983.39","0","1"
"8404","1","123318.37","0","0"
"8405","1","65481.86","1","0"
"8406","0","47728","1","0"
"8407","1","59195.05","0","0"
"8408","0","98060.51","0","0"
"8409","0","90106.94","1","0"
"8410","1","13549.34","1","0"
"8411","0","113436.08","1","0"
"8412","1","42442.21","1","0"
"8413","0","68297.61","1","1"
"8414","0","80134.65","0","0"
"8415","1","96051.1","1","0"
"8416","1","80682.35","0","0"
"8417","1","111149.98","0","0"
"8418","0","182612.38","1","0"
"8419","0","109201.43","1","0"
"8420","1","151146.67","0","0"
"8421","1","93901.61","1","0"
"8422","0","36342.79","1","0"
"8423","0","98302.57","0","1"
"8424","0","84972.9","0","1"
"8425","1","108747.12","1","1"
"8426","1","21862.19","1","0"
"8427","0","121551.93","0","0"
"8428","0","177065.24","1","1"
"8429","1","140460.01","1","0"
"8430","1","35337.31","1","0"
"8431","1","193502.93","1","0"
"8432","1","32174.03","1","0"
"8433","1","5811.9","0","1"
"8434","1","149593.61","0","0"
"8435","1","37439.9","0","1"
"8436","1","142763.51","1","1"
"8437","0","45038.74","0","0"
"8438","0","172097.4","0","0"
"8439","1","180344.69","1","1"
"8440","1","37392.56","1","0"
"8441","1","36864.05","1","0"
"8442","0","132418.59","0","0"
"8443","0","60894.26","0","0"
"8444","1","143913.33","1","0"
"8445","1","172240.27","1","0"
"8446","0","86619.77","1","0"
"8447","0","164074.89","1","0"
"8448","1","69039.43","1","0"
"8449","1","132468.76","1","1"
"8450","1","65316.5","0","0"
"8451","1","57164.19","0","0"
"8452","1","34397.08","1","0"
"8453","1","177431.59","1","1"
"8454","0","142009.46","1","1"
"8455","1","80618.47","1","0"
"8456","1","124218.27","1","0"
"8457","0","85286.3","1","0"
"8458","0","40889.14","0","0"
"8459","1","107236.87","1","0"
"8460","1","168085.97","1","0"
"8461","1","146663.43","0","1"
"8462","0","4791.8","1","0"
"8463","1","120819.58","1","0"
"8464","0","114539.67","1","1"
"8465","1","154000.99","1","0"
"8466","0","137980.58","1","1"
"8467","0","83343.73","0","0"
"8468","1","82195.15","1","0"
"8469","0","149550.95","1","0"
"8470","1","197688.5","1","0"
"8471","1","72929.96","0","0"
"8472","0","171045.35","1","1"
"8473","1","27731.05","0","0"
"8474","1","126131.9","1","0"
"8475","1","103931.49","1","0"
"8476","0","147635.33","1","1"
"8477","0","61961.57","0","0"
"8478","1","125435.47","0","1"
"8479","1","42240.54","0","0"
"8480","0","57942.88","0","0"
"8481","1","153419.62","1","0"
"8482","0","189727.12","1","0"
"8483","0","165385.55","0","0"
"8484","0","19687.99","1","0"
"8485","0","39473.63","1","1"
"8486","1","144723.38","1","0"
"8487","1","194895.57","1","1"
"8488","1","77271.91","1","0"
"8489","0","105096.82","1","1"
"8490","1","176780.39","0","0"
"8491","0","153786.46","1","1"
"8492","0","43612.06","1","0"
"8493","1","79479.74","0","0"
"8494","0","92320.37","1","1"
"8495","0","193201.86","0","0"
"8496","0","126353.13","0","1"
"8497","1","135008.92","1","0"
"8498","1","17135.6","0","0"
"8499","0","60651.77","1","0"
"8500","1","188343.05","0","0"
"8501","0","23291.83","1","0"
"8502","0","64443.75","1","0"
"8503","1","287.99","1","0"
"8504","1","137961.41","0","0"
"8505","0","72169.95","1","1"
"8506","0","39608.58","0","0"
"8507","1","175458.21","0","0"
"8508","1","89524.83","1","0"
"8509","1","13221.25","1","0"
"8510","0","102889.34","1","0"
"8511","0","166468.21","0","1"
"8512","0","27149.27","1","0"
"8513","1","59601.15","1","0"
"8514","1","22026.18","0","0"
"8515","0","153059.62","1","0"
"8516","1","167313.07","0","0"
"8517","0","12833.96","1","0"
"8518","1","197582.79","1","0"
"8519","0","4033.39","0","1"
"8520","1","125877.22","0","0"
"8521","1","176913.42","1","0"
"8522","0","105476.65","1","0"
"8523","0","59172.42","1","0"
"8524","1","108731.02","1","1"
"8525","1","175310.38","1","0"
"8526","1","38170.04","1","0"
"8527","1","105887.04","1","0"
"8528","1","95625.03","1","0"
"8529","0","9541.15","0","0"
"8530","0","148516.79","0","0"
"8531","0","113907.8","1","0"
"8532","0","164647.72","1","1"
"8533","0","98621.04","1","1"
"8534","1","37479.97","1","0"
"8535","1","15846.42","1","0"
"8536","1","5104.08","0","1"
"8537","0","61937.6","1","0"
"8538","1","170008.74","1","0"
"8539","0","165000.68","1","0"
"8540","1","76197.05","1","0"
"8541","0","118045.98","0","0"
"8542","1","157360.9","1","0"
"8543","1","196226.38","0","0"
"8544","1","44384.57","0","1"
"8545","1","72993.65","1","0"
"8546","0","124571.09","0","0"
"8547","0","43640.16","1","0"
"8548","0","31121.42","0","0"
"8549","0","22372.78","1","0"
"8550","1","170338.35","1","0"
"8551","0","158845.49","0","1"
"8552","0","67926.18","1","0"
"8553","1","194783.12","1","0"
"8554","0","176036.01","1","0"
"8555","1","198826.03","1","1"
"8556","1","168683.57","1","0"
"8557","0","6936.27","0","0"
"8558","1","179230.23","0","0"
"8559","0","103421.91","1","0"
"8560","1","147578.26","1","0"
"8561","1","130504.49","1","0"
"8562","1","16149.13","1","0"
"8563","0","118862.08","0","1"
"8564","0","143397.14","1","1"
"8565","0","137959","1","0"
"8566","0","93702.96","1","1"
"8567","0","172939.3","0","1"
"8568","1","108162.13","1","0"
"8569","1","35896.09","0","0"
"8570","1","104852.6","1","0"
"8571","1","188850.89","0","0"
"8572","0","28615.8","1","0"
"8573","0","172001.44","1","0"
"8574","1","60116.57","1","0"
"8575","1","170528.63","1","0"
"8576","0","189683.7","0","0"
"8577","0","49734.94","0","0"
"8578","1","121529.59","1","1"
"8579","0","71071.47","1","0"
"8580","1","142995.32","0","0"
"8581","0","13054.25","1","0"
"8582","0","89402.54","1","0"
"8583","1","111241.37","0","0"
"8584","1","119638.85","0","0"
"8585","1","151581.79","1","0"
"8586","0","73881.68","1","1"
"8587","0","176902.83","1","0"
"8588","1","7034.94","0","0"
"8589","0","122547.58","1","0"
"8590","1","161559.12","0","0"
"8591","1","137510.41","1","1"
"8592","1","185366.56","0","0"
"8593","0","182224.14","1","0"
"8594","1","42581.04","0","0"
"8595","0","31921.95","1","0"
"8596","0","102460.84","1","1"
"8597","0","109681.29","0","0"
"8598","1","106345.05","1","1"
"8599","1","102472.9","1","0"
"8600","1","36249.76","1","0"
"8601","0","32996.89","1","1"
"8602","0","195123.94","0","0"
"8603","1","57014.43","0","0"
"8604","0","159483.76","1","1"
"8605","0","100929.59","0","0"
"8606","1","12513.07","1","0"
"8607","1","74900.9","1","0"
"8608","0","137111.89","0","0"
"8609","0","60212.51","1","0"
"8610","1","187343.4","1","0"
"8611","0","183284.53","1","0"
"8612","0","8125.39","1","0"
"8613","1","103220.56","1","0"
"8614","0","96885.19","0","0"
"8615","0","8877.06","1","0"
"8616","1","147530.06","1","0"
"8617","1","33389.42","1","0"
"8618","0","45309.24","1","0"
"8619","1","35230.61","1","0"
"8620","1","59816.41","1","0"
"8621","1","69080.46","0","0"
"8622","0","143450.61","1","0"
"8623","0","40774.01","1","0"
"8624","0","99377.27","1","0"
"8625","0","133617.43","1","0"
"8626","1","101495","0","1"
"8627","1","119333.95","0","1"
"8628","0","167682.37","0","0"
"8629","1","152884.85","0","0"
"8630","0","70400.86","1","0"
"8631","0","65413.41","1","0"
"8632","1","182728.8","0","0"
"8633","1","81442.6","1","0"
"8634","0","144251.38","0","0"
"8635","1","40207.06","0","0"
"8636","0","54530.51","1","1"
"8637","1","32683.88","1","1"
"8638","1","104703.96","1","0"
"8639","1","26907.43","0","0"
"8640","1","180591.32","1","0"
"8641","0","60905.51","0","0"
"8642","1","47777.15","0","1"
"8643","0","108222.68","1","0"
"8644","1","3554.63","0","0"
"8645","0","78616.92","0","0"
"8646","0","100566.81","0","0"
"8647","1","183259.35","1","0"
"8648","1","159131.21","1","0"
"8649","0","160976.85","1","1"
"8650","1","42933.26","1","0"
"8651","0","91291.2","1","0"
"8652","1","52471.36","1","0"
"8653","0","108804.28","0","0"
"8654","1","122449.18","1","0"
"8655","0","41682.3","1","0"
"8656","1","148887.69","1","0"
"8657","1","137784.25","1","0"
"8658","0","190573.91","0","1"
"8659","0","102076.03","0","0"
"8660","1","56307.51","1","0"
"8661","1","49775.58","0","0"
"8662","1","4395.45","0","0"
"8663","0","28461.29","1","1"
"8664","1","28184.7","1","0"
"8665","1","3149.1","1","0"
"8666","0","194273.12","1","0"
"8667","1","148537.07","1","0"
"8668","1","116378.31","1","0"
"8669","1","6761.84","0","0"
"8670","0","81995.92","1","0"
"8671","1","14392.68","1","0"
"8672","0","468.94","1","1"
"8673","0","122379.54","1","0"
"8674","0","13228.93","1","1"
"8675","1","154002.02","1","1"
"8676","0","112777.38","1","0"
"8677","0","128528.83","1","0"
"8678","0","170122.22","1","0"
"8679","0","2803.89","0","0"
"8680","1","181918.26","1","1"
"8681","0","115241.96","1","1"
"8682","1","129956.13","1","0"
"8683","0","45858.49","1","0"
"8684","1","131083.56","0","1"
"8685","0","46422.46","1","0"
"8686","1","57675.88","1","0"
"8687","1","169741.96","1","0"
"8688","0","26022.37","0","0"
"8689","1","125334.16","1","1"
"8690","1","21343.74","0","0"
"8691","1","139971.01","1","0"
"8692","1","47455.82","0","0"
"8693","1","55593.8","1","0"
"8694","0","191756.54","1","1"
"8695","0","76373.38","0","0"
"8696","0","169278.51","1","0"
"8697","1","136909.88","1","0"
"8698","0","54865.92","1","0"
"8699","0","156529.44","0","0"
"8700","0","113482.2","1","0"
"8701","0","63446.47","1","0"
"8702","1","13624.02","1","0"
"8703","1","148814.54","0","0"
"8704","0","65567.91","1","0"
"8705","0","6409.55","1","0"
"8706","1","126997.53","1","0"
"8707","0","171762.87","0","1"
"8708","0","129031.19","1","1"
"8709","0","182691.31","1","0"
"8710","0","12351.01","1","0"
"8711","1","135123.96","1","0"
"8712","0","181490.42","1","0"
"8713","0","186490.37","1","0"
"8714","0","41248.8","0","0"
"8715","0","116267.28","1","0"
"8716","1","9201.53","0","0"
"8717","1","80630.32","0","0"
"8718","0","159165.7","1","0"
"8719","0","86490.09","1","1"
"8720","1","197572.41","1","0"
"8721","0","105159.89","0","0"
"8722","1","40807.26","1","0"
"8723","0","143.34","1","0"
"8724","1","125823.79","1","1"
"8725","0","138465.7","1","0"
"8726","0","44008.91","1","0"
"8727","0","66893.28","1","1"
"8728","1","76503.06","1","0"
"8729","1","56784.11","0","0"
"8730","1","175657.55","1","0"
"8731","1","105155.66","0","0"
"8732","1","47468.56","0","0"
"8733","1","64729.51","0","0"
"8734","0","101108.85","0","1"
"8735","0","140938.95","1","1"
"8736","1","37662.49","0","0"
"8737","0","86414.41","0","0"
"8738","1","41820.65","1","0"
"8739","1","127734.16","0","0"
"8740","1","123872","0","0"
"8741","1","113050.92","0","0"
"8742","1","131389.39","1","0"
"8743","1","26589.56","1","0"
"8744","1","195463.35","0","0"
"8745","0","108876.75","1","1"
"8746","0","136054.45","1","0"
"8747","1","182262.66","0","0"
"8748","1","129209.09","1","0"
"8749","0","64853.51","1","1"
"8750","0","148989.15","1","0"
"8751","1","71047.51","1","0"
"8752","0","185341.63","1","0"
"8753","0","137793.35","1","0"
"8754","1","198317.23","1","0"
"8755","1","162137.5","0","0"
"8756","0","109688.82","1","1"
"8757","1","36320.87","1","1"
"8758","1","31384.86","0","0"
"8759","1","114083.73","1","0"
"8760","1","163331.65","1","0"
"8761","1","50777.77","1","0"
"8762","0","30772.86","1","1"
"8763","0","113796.15","0","1"
"8764","1","188729.08","1","1"
"8765","1","86701.4","1","0"
"8766","0","153129.22","1","0"
"8767","0","19825.09","0","0"
"8768","0","12186.83","1","0"
"8769","0","86920.97","0","1"
"8770","0","35408.77","1","0"
"8771","1","165576.55","1","0"
"8772","0","48226.76","0","0"
"8773","1","199454.37","1","0"
"8774","0","118749.58","1","0"
